Year,Sub_Region_Name,Climate_Value
2023,담양군,1368.9
2023,곡성군,1424.5
2023,구례군,1565.8
2023,고흥군,1670.7
2023,보성군,1670.6
2023,화순군,1372.5
2023,장흥군,1645.1
2023,강진군,1522.6
2023,해남군,1371.7
2023,영암군,1243.9
2023,무안군,1208.1
2023,함평군,1260.9
2023,영광군,1266.6
2023,장성군,1358.1
2023,완도군,1582.2
2023,진도군,1389.2
2023,신안군,1259.9
2023,포항시,1270.0
2023,포항시 남구,1259.1
2023,포항시 북구,1280.2
2023,경주시,1140.5
2023,김천시,1108.4
2023,안동시,1112.1
2023,구미시,1105.7
2023,영주시,1209.1
2023,영천시,1109.6
2023,상주시,1159.7
2023,문경시,1183.1
2023,경산시,1115.8
2023,군위군,1064.5
2023,의성군,1053.2
2023,청송군,1137.6
2023,영양군,1273.1
2023,영덕군,1313.9
2023,청도군,1229.4
2023,고령군,1273.9
2023,성주군,1159.7
2023,칠곡군,1103.1
2023,예천군,1150.2
2023,봉화군,1319.1
2023,울진군,1460.1
2023,울릉군,1629.0
2023,진주시,1594.6
2023,통영시,1719.7
2023,사천시,1763.7
2023,김해시,1343.6
2023,밀양시,1222.5
2023,거제시,1795.1
2023,양산시,1418.0
2023,창원시,1526.0
2023,창원시 의창구,1455.0
2023,창원시 성산구,1382.7
2023,창원시 마산합포구,1663.5
2023,창원시 마산회원구,1557.2
2023,창원시 진해구,1459.6
2023,의령군,1513.2
2023,함안군,1304.9
2023,창녕군,1273.7
2023,고성군,1761.2
2023,남해군,1931.4
2023,하동군,1898.8
2023,산청군,1804.8
2023,함양군,1542.7
2023,거창군,1393.8
2023,합천군,1456.8
2023,제주시,1745.7
2023,서귀포시,2220.7
2024,종로구,1415.8
2024,중구,1374.0
2024,용산구,1303.3
2024,성동구,1392.9
2024,광진구,1417.4
2024,동대문구,1441.6
2024,중랑구,1448.9
2024,성북구,1465.0
2024,강북구,1538.0
2024,도봉구,1602.7
2024,노원구,1490.3
2024,은평구,1403.6
2024,서대문구,1385.1
2024,마포구,1340.8
2024,양천구,1324.5
2024,강서구,1332.8
2024,구로구,1330.7
2024,금천구,1332.4
2024,영등포구,1318.0
2024,동작구,1322.4
2024,관악구,1351.8
2024,서초구,1358.5
2024,강남구,1388.7
2024,송파구,1392.3
2024,강동구,1420.0
2024,중구,1510.1
2024,서구,1410.8
2024,동구,1512.4
2024,영도구,1506.6
2024,부산진구,1435.4
2024,동래구,1426.3
2024,남구,1499.4
2024,북구,1329.5
2024,해운대구,1535.1
2024,사하구,1367.5
2024,금정구,1437.4
2024,강서구,1388.9
2024,연제구,1401.3
2024,수영구,1520.8
2024,사상구,1392.4
2024,기장군,1464.8
2024,중구,872.1
2024,동구,863.2
2024,서구,875.0
2024,남구,888.7
2024,북구,871.7
2024,수성구,883.9
2024,달서구,894.2
2024,달성군,938.4
2024,중구,1309.0
2024,동구,1317.8
2024,연수구,1324.6
2024,남동구,1325.3
2024,부평구,1308.6
2024,계양구,1346.5
2024,서구,1312.1
2024,미추홀구,1310.0
2024,강화군,1368.1
2024,옹진군,1131.0
2024,동구,1398.4
2024,서구,1428.4
2024,남구,1421.5
2024,북구,1440.7
2024,광산구,1425.2
2024,동구,1248.9
2024,중구,1273.3
2024,서구,1292.8
2024,유성구,1251.7
2024,대덕구,1239.9
2024,중구,1236.9
2024,남구,1192.1
2024,동구,1303.4
2024,북구,1247.2
2024,울주군,1311.5
2024,세종특별자치시,1266.8
2024,수원시,1439.9
2024,수원시 장안구,1430.6
2024,수원시 권선구,1458.5
2024,수원시 팔달구,1451.7
2024,수원시 영통구,1419.2
2024,성남시,1396.5
2024,성남시 수정구,1376.4
2024,성남시 중원구,1387.8
2024,성남시 분당구,1416.4
2024,의정부시,1589.3
2024,안양시,1391.3
2024,안양시 만안구,1381.8
2024,안양시 동안구,1399.0
2024,부천시,1312.6
2024,광명시,1339.5
2024,평택시,1234.3
2024,동두천시,1438.7
2024,안산시,1366.4
2024,안산시 상록구,1371.2
2024,안산시 단원구,1361.1
2024,고양시,1473.9
2024,고양시 덕양구,1468.6
2024,고양시 일산동구,1484.1
2024,고양시 일산서구,1472.5
2024,과천시,1422.4
2024,구리시,1441.9
2024,남양주시,1451.4
2024,오산시,1356.0
2024,시흥시,1345.3
2024,군포시,1443.3
2024,의왕시,1408.4
2024,하남시,1394.8
2024,용인시,1437.8
2024,용인시 처인구,1441.1
2024,용인시 기흥구,1431.0
2024,용인시 수지구,1445.1
2024,파주시,1465.0
2024,이천시,1343.4
2024,안성시,1319.5
2024,김포시,1396.3
2024,화성시,1348.1
2024,광주시,1467.9
2024,양주시,1531.1
2024,포천시,1466.7
2024,여주시,1335.2
2024,연천군,1291.1
2024,가평군,1522.6
2024,양평군,1430.8
2024,춘천시,1497.8
2024,원주시,1382.7
2024,강릉시,1308.8
2024,동해시,1326.0
2024,태백시,1266.4
2024,속초시,1678.0
2024,삼척시,1253.0
2024,홍천군,1501.9
2024,횡성군,1470.0
2024,영월군,1258.8
2024,평창군,1333.8
2024,정선군,1214.0
2024,철원군,1307.6
2024,화천군,1372.6
2024,양구군,1324.3
2024,인제군,1360.4
2024,고성군,1437.5
2024,양양군,1523.3
2024,충주시,1205.8
2024,제천시,1355.7
2024,청주시,1252.5
2024,청주시 상당구,1262.6
2024,청주시 서원구,1254.3
2024,청주시 흥덕구,1256.7
2024,청주시 청원구,1227.5
2024,보은군,1258.0
2024,옥천군,1199.6
2024,영동군,1108.9
2024,진천군,1267.8
2024,괴산군,1241.1
2024,음성군,1226.7
2024,단양군,1329.1
2024,증평군,1204.8
2024,천안시,1257.2
2024,천안시 동남구,1278.0
2024,천안시 서북구,1230.1
2024,공주시,1283.9
2024,보령시,1168.9
2024,아산시,1178.0
2024,서산시,1086.1
2024,논산시,1243.3
2024,계룡시,1316.1
2024,당진시,1093.0
2024,금산군,1272.1
2024,부여군,1277.8
2024,서천군,1217.5
2024,청양군,1302.3
2024,홍성군,1135.0
2024,예산군,1185.4
2024,태안군,1009.2
2024,전주시,1260.7
2024,전주시 완산구,1271.3
2024,전주시 덕진구,1248.1
2024,군산시,1203.6
2024,익산시,1193.0
2024,정읍시,1269.4
2024,남원시,1405.4
2024,김제시,1170.0
2024,완주군,1296.9
2024,진안군,1369.5
2024,무주군,1178.0
2024,장수군,1332.0
2024,임실군,1389.7
2024,순창군,1454.9
2024,고창군,1326.9
2024,부안군,1231.0
2024,목포시,1396.3
2024,여수시,1684.2
2024,순천시,1718.4
2024,나주시,1506.1
2024,광양시,1695.6
2024,담양군,1433.1
2024,곡성군,1407.8
2024,구례군,1455.4
2024,고흥군,1580.8
2024,보성군,1714.7
2024,화순군,1502.6
2024,장흥군,1636.5
2024,강진군,1480.4
2024,해남군,1413.3
2024,영암군,1407.6
2024,무안군,1466.9
2024,함평군,1455.2
2024,영광군,1402.9
2024,장성군,1436.4
2024,완도군,1574.4
2024,진도군,1584.9
2024,신안군,1433.6
2024,포항시,1106.9
2024,포항시 남구,1140.4
2024,포항시 북구,1075.6
2024,경주시,1035.5
2024,김천시,946.7
2024,안동시,955.1
2024,구미시,924.3
2024,영주시,1128.0
2024,영천시,885.7
2024,상주시,1078.9
2024,문경시,1165.0
2024,경산시,912.6
2024,군위군,844.5
2024,의성군,849.3
2024,청송군,864.1
2024,영양군,1017.0
2024,영덕군,991.9
2024,청도군,1080.3
2024,고령군,992.9
2024,성주군,975.0
2024,칠곡군,920.6
2024,예천군,1073.6
2024,봉화군,1135.3
2024,울진군,1156.3
2024,울릉군,1653.2
2024,진주시,1411.4
2024,통영시,1654.7
2024,사천시,1618.0
2024,김해시,1300.8
2024,밀양시,1094.0
2024,거제시,1708.7
2024,양산시,1322.6
2024,창원시,1512.8
2024,창원시 의창구,1431.7
2024,창원시 성산구,1402.1
2024,창원시 마산합포구,1641.3
2024,창원시 마산회원구,1537.0
2024,창원시 진해구,1451.8
2024,의령군,1247.7
2024,함안군,1219.7
2024,창녕군,1059.3
2024,고성군,1674.6
2024,남해군,1812.2
2024,하동군,1688.9
2024,산청군,1441.5
2024,함양군,1285.2
2024,거창군,1202.7
2024,합천군,1123.9
2024,제주시,1658.1
2024,서귀포시,1981.8
2025,종로구,956.6
2025,중구,926.1
2025,용산구,884.8
2025,성동구,925.2
2025,광진구,929.6
2025,동대문구,948.0
2025,중랑구,937.9
2025,성북구,987.0
2025,강북구,1028.1
2025,도봉구,1070.1
2025,노원구,980.0
2025,은평구,938.9
2025,서대문구,941.7
2025,마포구,913.5
2025,양천구,889.4
2025,강서구,881.4
2025,구로구,905.3
2025,금천구,917.9
2025,영등포구,907.1
2025,동작구,908.4
2025,관악구,923.0
2025,서초구,921.6
2025,강남구,926.7
2025,송파구,925.8
2025,강동구,927.6
2025,중구,1182.1
2025,서구,1134.4
2025,동구,1198.6
2025,영도구,1173.6
2025,부산진구,1159.3
2025,동래구,1121.2
2025,남구,1147.8
2025,북구,1073.6
2025,해운대구,1119.2
2025,사하구,1105.1
2025,금정구,1120.5
2025,강서구,1114.1
2025,연제구,1100.0
2025,수영구,1147.2
2025,사상구,1119.1
2025,기장군,1070.6
2025,중구,706.1
2025,동구,710.0
2025,서구,712.8
2025,남구,714.9
2025,북구,716.2
2025,수성구,714.4
2025,달서구,726.1
2025,달성군,773.0
2025,중구,836.9
2025,동구,844.4
2025,연수구,820.5
2025,남동구,863.9
2025,부평구,868.5
2025,계양구,899.9
2025,서구,864.9
2025,미추홀구,839.3
2025,강화군,831.7
2025,옹진군,710.9
2025,동구,1096.8
2025,서구,1117.0
2025,남구,1109.6
2025,북구,1121.7
2025,광산구,1105.9
2025,동구,910.9
2025,중구,933.1
2025,서구,952.0
2025,유성구,929.8
2025,대덕구,922.6
2025,중구,882.5
2025,남구,854.4
2025,동구,891.1
