Year,Sub_Region_Name,Climate_Value
2023,연제구,16.8
2023,수영구,16.5
2023,사상구,16.8
2023,기장군,16.1
2023,중구,16.2
2023,동구,15.9
2023,서구,16.2
2023,남구,16.0
2023,북구,15.7
2023,수성구,16.0
2023,달서구,15.9
2023,달성군,15.5
2023,중구,14.2
2023,동구,14.4
2023,연수구,14.3
2023,남동구,14.2
2023,부평구,14.3
2023,계양구,14.2
2023,서구,14.1
2023,미추홀구,14.3
2023,강화군,13.5
2023,옹진군,13.7
2023,동구,15.9
2023,서구,15.8
2023,남구,15.8
2023,북구,15.7
2023,광산구,15.3
2023,동구,14.5
2023,중구,15.1
2023,서구,14.8
2023,유성구,14.4
2023,대덕구,14.5
2023,중구,16.1
2023,남구,16.6
2023,동구,16.0
2023,북구,16.3
2023,울주군,15.5
2023,세종특별자치시,14.0
2023,수원시,14.3
2023,수원시 장안구,14.3
2023,수원시 권선구,14.4
2023,수원시 팔달구,14.3
2023,수원시 영통구,14.3
2023,성남시,14.6
2023,성남시 수정구,14.7
2023,성남시 중원구,14.3
2023,성남시 분당구,14.6
2023,의정부시,13.9
2023,안양시,14.4
2023,안양시 만안구,14.6
2023,안양시 동안구,14.4
2023,부천시,14.6
2023,광명시,14.9
2023,평택시,14.2
2023,동두천시,13.1
2023,안산시,14.2
2023,안산시 상록구,14.1
2023,안산시 단원구,14.3
2023,고양시,14.3
2023,고양시 덕양구,14.5
2023,고양시 일산동구,14.2
2023,고양시 일산서구,14.1
2023,과천시,14.0
2023,구리시,14.4
2023,남양주시,13.6
2023,오산시,14.1
2023,시흥시,14.4
2023,군포시,14.1
2023,의왕시,14.4
2023,하남시,14.7
2023,용인시,13.9
2023,용인시 처인구,13.3
2023,용인시 기흥구,14.1
2023,용인시 수지구,14.3
2023,파주시,13.4
2023,이천시,13.4
2023,안성시,13.7
2023,김포시,14.0
2023,화성시,14.1
2023,광주시,13.7
2023,양주시,13.2
2023,포천시,12.3
2023,여주시,13.3
2023,연천군,12.4
2023,가평군,12.5
2023,양평군,13.2
2023,춘천시,12.8
2023,원주시,13.3
2023,강릉시,14.6
2023,동해시,14.5
2023,태백시,10.5
2023,속초시,14.3
2023,삼척시,13.7
2023,홍천군,11.5
2023,횡성군,11.3
2023,영월군,12.0
2023,평창군,10.3
2023,정선군,10.5
2023,철원군,10.9
2023,화천군,11.5
2023,양구군,11.1
2023,인제군,11.2
2023,고성군,13.9
2023,양양군,14.3
2023,충주시,13.3
2023,제천시,12.4
2023,청주시,14.2
2023,청주시 상당구,13.9
2023,청주시 서원구,14.3
2023,청주시 흥덕구,14.6
2023,청주시 청원구,14.2
2023,보은군,12.9
2023,옥천군,13.6
2023,영동군,13.3
2023,진천군,13.4
2023,괴산군,13.0
2023,음성군,13.2
2023,단양군,12.6
2023,증평군,13.8
2023,천안시,13.8
2023,천안시 동남구,13.6
2023,천안시 서북구,13.9
2023,공주시,13.9
2023,보령시,14.1
2023,아산시,14.0
2023,서산시,13.8
2023,논산시,14.2
2023,계룡시,13.6
2023,당진시,13.8
2023,금산군,13.4
2023,부여군,13.9
2023,서천군,14.3
2023,청양군,13.4
2023,홍성군,13.9
2023,예산군,13.8
2023,태안군,14.2
2023,전주시,15.3
2023,전주시 완산구,15.4
2023,전주시 덕진구,15.3
2023,군산시,14.6
2023,익산시,14.6
2023,정읍시,14.8
2023,남원시,14.0
2023,김제시,14.8
2023,완주군,14.3
2023,진안군,12.7
2023,무주군,12.7
2023,장수군,12.7
2023,임실군,13.2
2023,순창군,13.8
2023,고창군,14.8
2023,부안군,14.7
2023,목포시,15.6
2023,여수시,16.3
2023,순천시,15.6
2023,나주시,15.1
2023,광양시,16.0
2023,담양군,14.7
2023,곡성군,14.6
2023,구례군,14.9
2023,고흥군,15.9
2023,보성군,14.6
2023,화순군,14.7
2023,장흥군,14.8
2023,강진군,15.2
2023,해남군,15.3
2023,영암군,15.3
2023,무안군,15.4
2023,함평군,15.0
2023,영광군,15.0
2023,장성군,14.8
2023,완도군,15.9
2023,진도군,15.4
2023,신안군,15.6
2023,포항시,15.7
2023,포항시 남구,16.0
2023,포항시 북구,15.4
2023,경주시,15.1
2023,김천시,14.0
2023,안동시,13.5
2023,구미시,14.6
2023,영주시,13.2
2023,영천시,14.6
2023,상주시,13.8
2023,문경시,13.5
2023,경산시,15.7
2023,군위군,13.6
2023,의성군,13.7
2023,청송군,12.6
2023,영양군,12.2
2023,영덕군,14.9
2023,청도군,14.6
2023,고령군,14.7
2023,성주군,14.5
2023,칠곡군,14.9
2023,예천군,13.6
2023,봉화군,12.1
2023,울진군,14.4
2023,울릉군,13.9
2023,진주시,15.0
2023,통영시,16.3
2023,사천시,15.8
2023,김해시,16.1
2023,밀양시,15.1
2023,거제시,16.2
2023,양산시,15.4
2023,창원시,15.7
2023,창원시 의창구,15.6
2023,창원시 성산구,16.0
2023,창원시 마산합포구,15.7
2023,창원시 마산회원구,15.7
2023,창원시 진해구,15.8
2023,의령군,14.6
2023,함안군,15.1
2023,창녕군,15.1
2023,고성군,15.4
2023,남해군,16.2
2023,하동군,15.4
2023,산청군,14.6
2023,함양군,13.8
2023,거창군,13.3
2023,합천군,14.5
2023,제주시,17.3
2023,서귀포시,17.8
2024,종로구,14.5
2024,중구,15.0
2024,용산구,14.9
2024,성동구,15.3
2024,광진구,15.3
2024,동대문구,15.1
2024,중랑구,14.7
2024,성북구,14.7
2024,강북구,14.6
2024,도봉구,14.2
2024,노원구,14.3
2024,은평구,14.5
2024,서대문구,14.4
2024,마포구,15.0
2024,양천구,15.1
2024,강서구,14.9
2024,구로구,14.9
2024,금천구,15.1
2024,영등포구,15.3
2024,동작구,15.0
2024,관악구,15.0
2024,서초구,15.2
2024,강남구,15.4
2024,송파구,15.4
2024,강동구,14.9
2024,중구,16.7
