2028,979.7,952.5,911.0,947.3,959.8,977.6,983.6,1006.3,1044.2,1071.6,1022.3,964.2,966.7,937.9,941.2,941.0,942.4,934.8,929.6,927.6,944.3,936.2,942.4,951.0,968.8,1335.3,1254.7,1349.8,1352.6,1315.3,1296.7,1307.5,1254.9,1284.9,1221.2,1324.0,1264.9,1263.1,1334.7,1279.7,1257.4,819.1,823.1,820.2,836.1,832.0,828.5,839.4,892.3,955.8,949.0,920.6,943.4,950.0,971.3,951.0,941.5,965.7,858.5,1255.9,1261.0,1251.9,1297.4,1239.5,975.5,988.8,1012.9,985.8,978.4,1144.9,1092.1,1163.2,1150.2,1192.9,963.3,964.4,967.8,964.2,975.0,953.0,967.6,969.1,978.5,961.0,1107.6,946.3,936.7,954.2,950.7,943.8,836.0,1146.2,903.6,908.3,898.6,987.5,981.9,993.5,992.0,986.7,982.8,1052.9,893.3,920.2,972.1,953.8,971.6,975.9,1005.9,963.5,960.1,1029.5,1010.5,953.4,956.6,892.6,1032.4,1122.2,1161.1,1009.9,1098.7,1119.6,1032.9,1051.5,1058.9,1252.6,1175.0,1225.9,1379.5,1141.5,1238.5,1218.4,1145.4,1346.8,1204.0,1179.8,1138.9,1255.3,1274.8,1318.7,1308.4,1037.8,1151.8,941.8,946.0,950.2,948.6,914.1,973.7,923.4,879.3,984.7,964.2,989.9,1118.7,893.4,911.3,936.5,878.3,983.8,888.1,824.1,837.4,1001.0,1033.3,828.9,996.1,1041.6,999.9,992.2,824.4,845.9,784.9,989.1,996.0,980.9,973.0,955.1,1035.9,1272.2,903.0,1033.5,1108.1,982.6,1146.9,1155.1,1289.9,1046.5,949.2,1045.1,1322.6,1432.3,1142.7,1443.3,1282.5,1316.8,1373.3,1207.5,1335.4,1288.5,1325.7,1242.0,1183.9,1073.8,1073.9,1166.5,1118.3,1229.9,1329.1,1154.7,1120.3,1060.0,1082.4,1039.1,1002.2,844.1,853.0,812.1,965.2,879.9,852.9,931.3,865.0,816.3,787.1,858.5,961.9,1019.5,1024.6,957.1,887.2,839.9,893.3,1064.5,1153.1,1629.7,1457.6,1436.1,1432.8,1257.6,1111.7,1544.5,1286.7,1492.8,1445.9,1386.3,1622.6,1544.0,1381.9,1343.4,1272.6,1122.8,1549.4,1466.6,1505.9,1532.3,1224.4,1117.7,1159.5,1696.4,1761.6
2029,1185.3,1161.9,1117.8,1152.4,1150.7,1182.9,1194.5,1213.0,1266.5,1308.3,1230.9,1171.4,1182.1,1155.9,1144.9,1143.6,1155.6,1154.4,1136.6,1143.3,1171.2,1164.0,1158.0,1145.7,1151.6,1259.2,1201.0,1284.2,1277.6,1244.9,1292.1,1258.7,1206.5,1300.8,1172.6,1339.0,1164.9,1246.9,1290.2,1204.7,1324.9,976.8,975.1,977.2,995.0,973.8,994.0,996.7,1016.2,1046.5,1060.2,1027.3,1079.4,1116.7,1154.9,1112.2,1048.1,1022.5,873.5,1282.3,1296.3,1291.5,1314.2,1280.2,1057.1,1072.7,1084.1,1040.8,1038.3,1143.8,1104.6,1189.5,1130.0,1229.6,1019.2,1163.5,1164.7,1171.2,1172.4,1147.6,1145.8,1143.0,1140.7,1150.4,1283.9,1144.1,1122.4,1162.0,1145.8,1150.3,1042.0,1244.4,1059.8,1071.3,1047.4,1182.6,1182.1,1186.1,1179.5,1217.3,1173.7,1218.1,1121.1,1060.6,1160.8,1165.1,1142.5,1173.1,1186.1,1165.0,1170.7,1172.9,1104.3,1105.4,1114.5,1092.4,1181.7,1280.1,1272.6,1096.8,1198.9,1250.0,1169.3,1134.8,1159.6,1211.5,1235.6,1244.4,1386.4,1243.4,1236.9,1200.0,1082.9,1119.0,1115.2,1204.2,1173.8,1123.9,1119.8,1262.5,1358.6,1089.0,1144.5,977.0,979.6,981.3,984.2,956.9,1079.1,1070.1,1044.9,1084.3,1055.7,1086.5,1093.7,977.3,1040.8,1056.7,1020.1,1070.9,1045.0,1009.0,1020.6,1108.2,1126.0,1041.0,1154.7,1152.8,1095.5,1139.6,1031.4,1035.0,907.9,1137.0,1150.0,1121.5,1092.1,1073.0,1169.3,1428.7,1052.2,1169.9,1347.5,1175.3,1432.1,1366.7,1433.1,1148.6,1077.0,1019.4,1393.9,1413.8,1238.7,1397.4,1361.6,1355.8,1385.6,1378.2,1390.9,1303.5,1411.7,1312.7,1177.3,1121.6,1070.8,1188.8,1134.5,1335.6,1362.4,1111.5,1005.2,1210.7,1225.4,1197.0,1071.8,1026.5,913.2,952.1,968.9,1020.2,987.5,1000.6,1024.4,937.8,888.6,986.2,1005.3,1101.2,1135.3,1085.0,1022.2,964.5,947.6,1026.1,1139.9,1504.6,1284.5,1420.8,1356.3,1159.7,1121.7,1460.0,1301.7,1341.6,1325.0,1213.1,1441.0,1403.8,1249.1,1251.7,1183.5,1120.5,1389.5,1511.3,1439.9,1423.6,1389.5,1321.4,1205.0,1594.9,1946.9
2030,1310.7,1279.7,1214.9,1285.7,1299.8,1322.4,1344.0,1358.9,1400.2,1446.6,1378.6,1271.1,1282.2,1227.8,1192.1,1189.7,1211.6,1245.1,1215.0,1225.8,1251.0,1273.1,1308.3,1327.7,1333.4,1496.0,1422.2,1496.8,1486.6,1428.8,1411.5,1457.2,1371.0,1439.8,1397.3,1446.8,1370.3,1378.4,1482.0,1395.2,1379.5,1133.6,1093.9,1125.2,1143.5,1101.7,1121.2,1136.0,1163.1,1056.2,1062.6,1127.6,1149.8,1112.0,1145.7,1090.2,1104.6,1003.0,923.9,1415.1,1451.2,1442.5,1445.9,1421.6,1109.7,1143.8,1138.7,1109.3,1097.9,1188.5,1137.3,1190.4,1194.1,1296.3,1114.7,1357.6,1345.1,1363.2,1359.5,1360.7,1385.5,1371.9,1384.6,1396.5,1467.2,1302.6,1278.6,1322.4,1161.2,1229.6,1196.4,1459.8,1199.6,1219.2,1178.3,1216.5,1240.6,1200.9,1184.7,1360.4,1345.7,1424.3,1340.4,1187.1,1338.5,1322.6,1345.0,1443.3,1534.1,1401.3,1402.3,1223.8,1524.7,1359.5,1093.0,1263.7,1519.6,1457.8,1474.8,1488.4,1278.3,1450.7,1462.2,1301.1,1416.3,1171.4,1192.2,1228.1,1539.9,1201.9,1364.4,1385.7,1321.9,1253.2,1220.3,1417.4,1459.1,1340.4,1212.0,1413.0,1353.0,1285.5,1389.3,1115.7,1125.7,1109.5,1114.5,1109.5,1168.6,1114.4,1098.8,1286.4,1213.7,1339.0,1256.4,1162.0,1216.5,1222.9,1208.1,1129.3,1097.4,1105.9,1114.5,1123.7,1167.4,1091.4,1188.6,1169.2,1115.2,1197.3,1148.7,1118.7,979.5,1283.3,1292.1,1272.8,1195.3,1202.5,1328.1,1480.4,1200.1,1296.7,1347.7,1191.9,1388.7,1423.7,1491.5,1262.6,1194.7,1156.8,1490.4,1576.6,1376.5,1573.7,1414.4,1425.4,1510.2,1418.6,1569.7,1454.4,1515.6,1341.2,1238.6,1266.0,1196.7,1315.8,1246.3,1430.2,1275.1,1173.2,1136.2,1144.0,1157.1,1131.8,1108.8,1024.8,926.6,1017.6,1025.7,1049.9,1064.9,1069.1,1086.5,999.0,939.4,956.3,975.0,972.8,1282.3,1204.5,1117.2,1067.2,994.7,1049.3,1026.8,1603.9,1433.8,1432.6,1569.4,1330.8,1293.2,1499.0,1385.5,1488.2,1490.4,1370.4,1586.1,1544.8,1385.3,1456.1,1382.9,1325.7,1543.4,1621.8,1571.8,1560.7,1434.3,1319.9,1331.2,1303.5,1648.9
2031,1203.6,1177.9,1122.3,1185.4,1190.2,1227.9,1239.4,1253.8,1285.8,1322.3,1258.1,1167.5,1179.3,1145.3,1128.0,1124.0,1124.5,1124.8,1132.4,1136.8,1146.9,1152.0,1169.5,1172.2,1199.2,1078.0,1029.0,1113.0,1068.2,1087.0,1105.0,1083.0,1035.3,1101.4,1010.2,1124.3,1028.9,1063.9,1112.7,1048.3,1081.5,726.3,726.2,722.8,744.1,725.8,747.9,734.2,762.0,988.8,996.2,986.5,1040.7,1057.3,1098.9,1042.9,1003.8,961.8,823.3,939.7,964.4,955.9,975.4,973.6,970.0,989.6,984.7,951.8,959.4,897.6,874.6,974.7,905.7,994.5,949.1,1119.9,1124.3,1133.7,1127.8,1095.7,1151.5,1159.6,1160.6,1140.8,1304.1,1130.6,1122.5,1137.2,1092.5,1117.3,985.9,1306.3,1036.3,1048.1,1023.5,1151.7,1163.0,1147.8,1132.6,1181.4,1241.0,1279.7,1062.7,1041.5,1147.8,1129.5,1189.5,1128.6,1148.1,1113.0,1130.9,1181.2,1062.4,1046.2,1062.7,1032.7,1188.7,1304.5,1358.6,1033.6,1336.6,1358.1,1200.5,1223.8,1006.1,1071.7,1007.9,1010.8,1300.4,1003.2,1262.5,1113.0,983.4,1070.7,1009.0,1308.5,1293.9,1210.1,1151.6,1206.9,1221.3,955.2,1016.6,938.4,941.0,941.1,938.6,930.2,973.7,931.4,860.0,1043.6,957.6,1012.7,992.9,957.0,1004.3,1020.3,983.3,981.1,959.6,966.6,938.9,966.0,997.0,954.1,994.5,1046.1,967.7,1089.0,979.9,999.2,814.9,963.9,963.0,964.9,952.4,983.6,963.8,1001.1,916.0,1010.2,1020.8,894.0,984.7,1031.6,1070.2,927.6,923.4,916.2,1201.7,1182.6,983.3,1140.2,997.2,996.4,1011.9,1192.2,1271.0,1045.9,1264.9,1145.7,1044.4,989.0,894.6,948.9,892.1,1019.0,1155.5,1040.4,969.0,809.0,820.1,798.8,786.4,768.7,762.8,733.9,872.4,725.5,833.9,877.3,755.5,698.6,702.9,720.4,859.9,787.9,878.0,806.3,755.5,728.8,841.3,912.1,952.0,1393.0,1041.8,1182.7,1132.1,1001.3,920.7,1237.6,1065.8,1133.1,1091.1,1029.2,1228.1,1165.3,1075.6,996.0,933.3,861.8,1182.0,1259.2,1154.5,1082.2,963.5,923.9,905.1,1462.9,1893.3
2032,1411.6,1404.6,1355.4,1423.9,1440.9,1442.3,1453.6,1441.4,1474.7,1495.2,1427.7,1351.9,1387.7,1374.5,1334.3,1327.8,1343.5,1335.7,1359.8,1367.6,1380.3,1398.6,1432.0,1407.9,1445.9,1391.3,1320.9,1417.1,1387.8,1385.4,1394.3,1382.3,1328.0,1415.2,1293.4,1432.8,1319.9,1347.4,1411.3,1350.3,1392.3,1207.1,1202.3,1205.9,1209.6,1219.7,1218.3,1217.7,1278.5,1196.9,1206.1,1173.8,1229.5,1255.2,1308.2,1244.7,1204.8,1214.1,950.9,1340.2,1347.9,1345.1,1364.6,1335.0,1319.8,1351.2,1353.1,1318.7,1319.5,1310.4,1259.1,1335.5,1308.0,1407.1,1327.0,1279.6,1271.8,1292.6,1286.9,1267.2,1329.3,1347.0,1353.7,1303.5,1441.6,1312.9,1304.4,1319.8,1311.6,1339.5,1200.2,1404.9,1201.6,1205.0,1197.9,1317.7,1328.4,1314.4,1299.2,1388.3,1431.4,1464.5,1247.7,1215.9,1308.1,1294.7,1420.2,1295.4,1320.3,1278.3,1293.6,1301.6,1338.9,1296.9,1256.2,1214.5,1409.5,1405.5,1430.5,1418.6,1356.3,1500.7,1410.7,1387.2,1291.0,1574.9,1555.9,1573.5,1633.0,1657.7,1413.7,1403.5,1273.7,1342.3,1425.3,1389.1,1397.1,1307.7,1290.1,1514.0,1588.2,1218.8,1293.5,1331.4,1326.1,1349.8,1346.3,1294.3,1326.0,1278.9,1281.1,1345.4,1263.8,1292.5,1278.5,1237.1,1301.0,1324.4,1270.4,1303.7,1209.6,1222.3,1161.5,1279.5,1347.0,1160.9,1306.3,1299.9,1264.2,1321.6,1202.9,1236.6,1040.2,1209.1,1208.3,1210.1,1270.4,1261.7,1273.9,1324.0,1209.7,1275.9,1364.6,1337.1,1405.4,1325.2,1369.1,1295.7,1246.9,1274.9,1435.7,1500.0,1314.6,1453.7,1346.2,1339.2,1348.8,1469.4,1531.8,1365.1,1531.6,1435.4,1350.4,1260.0,1290.3,1349.0,1358.2,1353.8,1576.8,1329.1,1285.7,1262.4,1269.2,1256.1,1224.3,1350.3,1148.2,1272.2,1191.8,1194.1,1220.2,1241.3,1223.1,1205.3,1134.5,1182.6,1335.9,1217.6,1345.2,1384.3,1387.5,1274.7,1176.4,1295.8,1484.7,1799.5,1381.8,1468.0,1421.0,1351.4,1339.0,1542.7,1445.5,1502.1,1504.6,1396.9,1590.2,1557.6,1404.3,1423.5,1292.2,1336.1,1469.9,1551.5,1517.4,1591.0,1473.9,1559.6,1469.5,1608.6,2077.6
2033,1470.3,1438.3,1372.1,1442.2,1462.9,1467.9,1476.7,1507.4,1561.7,1630.2,1519.3,1433.0,1446.5,1409.9,1415.2,1404.4,1443.1,1443.9,1423.9,1421.4,1454.4,1442.3,1468.6,1476.3,1475.6,1674.0,1586.4,1702.9,1654.1,1673.2,1665.0,1653.2,1625.1,1665.6,1558.7,1710.1,1615.3,1612.1,1677.7,1635.1,1591.0,1284.8,1268.7,1284.1,1301.8,1281.6,1286.0,1304.6,1333.8,1376.0,1374.1,1408.6,1425.3,1406.5,1429.3,1389.0,1395.0,1341.9,1146.2,1905.8,1926.7,1929.9,1902.6,1846.8,1534.5,1577.9,1560.0,1502.4,1515.0,1439.2,1368.5,1391.9,1402.7,1498.2,1415.7,1488.7,1478.0,1505.2,1496.2,1474.8,1481.0,1486.2,1489.5,1472.7,1602.8,1472.2,1464.7,1478.3,1438.4,1443.5,1326.0,1500.7,1435.2,1416.8,1455.1,1441.8,1441.2,1449.1,1434.0,1510.7,1474.0,1543.5,1424.5,1427.1,1509.5,1468.4,1484.2,1484.7,1501.1,1480.6,1471.5,1430.8,1445.8,1401.4,1373.2,1397.1,1567.6,1562.7,1480.3,1430.0,1397.6,1498.7,1545.1,1350.9,1451.3,1480.1,1509.8,1616.6,1733.3,1519.5,1500.5,1539.9,1490.1,1515.2,1525.7,1505.8,1411.4,1479.6,1432.9,1693.5,1570.8,1406.6,1552.1,1429.0,1449.5,1444.6,1416.4,1391.8,1554.5,1519.2,1518.2,1463.1,1448.8,1431.7,1538.0,1370.5,1407.0,1438.2,1366.3,1438.8,1322.5,1324.4,1343.6,1472.0,1569.2,1329.5,1547.6,1483.6,1415.3,1473.2,1279.5,1338.1,1259.6,1433.6,1435.1,1431.8,1393.3,1447.9,1461.7,1802.1,1318.8,1514.5,1607.2,1493.7,1706.6,1656.3,1796.5,1546.0,1363.7,1508.4,1788.2,1965.7,1747.6,1935.5,1821.9,1844.8,1934.7,1692.8,1926.8,1910.6,1911.9,1810.7,1691.1,1626.7,1546.6,1644.5,1605.7,1734.3,1774.3,1583.8,1482.3,1455.1,1453.8,1456.3,1326.7,1390.1,1369.8,1341.8,1459.0,1322.5,1510.6,1515.6,1297.5,1288.8,1301.8,1353.9,1450.4,1487.4,1401.0,1430.1,1360.9,1308.8,1458.7,1472.2,1563.1,2084.4,1796.5,1827.4,1847.0,1604.3,1411.0,1845.7,1613.9,1818.2,1787.0,1688.8,1960.4,1878.6,1687.3,1681.9,1579.5,1441.1,1897.4,1951.9,2034.4,2020.2,1834.4,1681.9,1599.2,1815.4,2098.2
2034,1257.6,1240.1,1199.2,1243.4,1269.1,1269.2,1279.8,1292.7,1331.7,1383.3,1319.3,1220.4,1238.9,1223.3,1219.1,1206.7,1210.2,1223.2,1226.2,1225.8,1235.0,1244.7,1267.4,1279.0,1290.8,1621.1,1530.5,1617.3,1629.0,1544.2,1538.9,1620.1,1414.5,1659.5,1476.7,1580.3,1417.0,1508.0,1639.7,1446.6,1619.9,1123.4,1128.5,1125.4,1131.0,1140.2,1137.6,1134.7,1171.6,1147.8,1147.1,1102.0,1134.4,1139.3,1169.0,1123.1,1132.5,1057.4,954.1,1406.8,1466.7,1431.2,1488.1,1472.2,1241.0,1266.8,1253.5,1211.0,1221.6,1290.3,1256.3,1373.8,1300.0,1409.5,1196.1,1235.5,1236.5,1225.2,1241.2,1240.1,1267.4,1259.1,1269.2,1272.9,1373.5,1220.0,1208.8,1229.3,1173.8,1206.6,1123.2,1325.4,1102.6,1113.9,1090.3,1169.1,1188.3,1162.0,1137.3,1278.8,1295.6,1377.4,1208.5,1123.1,1233.2,1228.7,1301.3,1295.3,1327.0,1276.3,1288.3,1191.2,1255.7,1264.0,1106.7,1150.1,1360.5,1328.7,1402.7,1232.6,1272.0,1419.8,1315.8,1294.8,1262.1,1401.5,1473.3,1423.5,1511.4,1448.4,1320.2,1320.1,1222.3,1269.9,1296.5,1308.9,1324.0,1398.3,1328.8,1335.1,1467.8,1197.6,1271.1,1213.8,1226.8,1218.9,1212.9,1187.0,1259.2,1219.2,1217.9,1216.6,1211.9,1192.2,1233.2,1157.4,1189.0,1209.3,1162.4,1187.7,1081.9,1084.3,1100.7,1178.7,1257.9,1088.2,1301.6,1195.6,1111.5,1198.8,1094.4,1105.2,1033.0,1291.5,1306.7,1273.5,1131.6,1174.0,1318.2,1545.4,1155.5,1307.1,1454.3,1327.1,1513.1,1489.6,1591.0,1308.2,1198.5,1375.4,1751.7,1757.3,1413.1,1724.2,1520.2,1484.6,1568.4,1674.6,1783.6,1500.7,1720.0,1564.6,1493.9,1371.0,1328.4,1374.7,1338.5,1519.7,1652.0,1619.0,1314.9,1312.3,1320.4,1304.6,1189.5,1208.3,1083.2,1189.4,1174.8,1157.5,1182.7,1179.2,1148.1,1106.5,1067.3,1103.9,1184.8,1227.4,1276.7,1243.4,1221.7,1167.5,1160.9,1208.3,1427.8,1731.6,1532.6,1800.1,1744.7,1356.1,1287.1,1833.5,1491.4,1579.0,1514.8,1425.0,1730.3,1616.5,1492.1,1468.5,1366.9,1289.3,1807.1,1892.4,1766.7,1688.1,1545.7,1468.3,1393.0,1857.1,2218.6
2035,1393.7,1384.2,1330.2,1412.1,1438.0,1438.2,1458.8,1440.4,1479.3,1513.3,1451.5,1332.7,1363.9,1350.7,1340.4,1316.0,1366.6,1392.9,1351.9,1357.4,1402.2,1410.2,1437.4,1452.7,1473.8,1623.1,1550.9,1647.6,1579.5,1627.0,1633.0,1584.4,1572.7,1574.0,1518.6,1677.1,1565.6,1575.2,1607.0,1590.6,1574.4,1034.9,1042.3,1032.1,1053.3,1046.3,1051.7,1064.5,1122.5,1339.2,1339.0,1309.8,1332.4,1338.7,1350.6,1321.6,1322.0,1181.6,982.2,1374.1,1384.3,1381.5,1394.4,1346.9,1280.0,1306.8,1311.1,1265.9,1273.5,1323.6,1277.4,1293.3,1293.2,1441.0,1214.6,1480.6,1484.5,1481.2,1487.8,1470.8,1484.5,1483.8,1503.8,1475.5,1449.9,1432.4,1408.9,1451.8,1359.8,1382.3,1281.4,1335.7,1346.5,1359.3,1332.7,1315.1,1320.0,1314.6,1305.5,1497.0,1465.5,1511.9,1396.9,1342.3,1467.5,1451.7,1483.8,1503.7,1515.0,1490.2,1512.4,1251.9,1376.4,1316.3,1277.7,1372.0,1574.5,1392.8,1416.4,1396.2,1233.2,1555.2,1552.5,1423.4,1430.0,1359.9,1348.7,1438.6,1607.6,1356.4,1498.5,1502.4,1340.1,1444.4,1386.2,1392.8,1453.7,1500.7,1467.6,1552.3,1502.9,1219.7,1337.9,1215.9,1240.0,1232.3,1202.2,1172.8,1307.1,1254.9,1230.4,1234.0,1255.3,1250.6,1295.1,1163.8,1227.0,1238.6,1212.0,1233.2,1198.2,1183.9,1227.1,1222.5,1306.2,1237.1,1328.4,1283.4,1200.6,1306.0,1208.3,1232.6,1112.1,1275.5,1282.4,1267.2,1161.9,1216.5,1333.7,1574.2,1207.2,1321.0,1472.1,1316.6,1483.8,1456.7,1558.6,1277.6,1260.6,1202.4,1789.5,1850.7,1346.4,1800.1,1435.3,1533.6,1621.6,1730.6,1859.2,1479.4,1789.3,1652.9,1478.9,1358.3,1195.0,1244.4,1195.3,1380.2,1648.2,1386.3,1096.1,1202.4,1234.0,1173.0,1176.3,1162.1,1042.3,1100.8,1171.7,1080.3,1204.7,1267.0,1097.8,1023.9,1009.6,1010.4,1096.5,1009.6,1266.2,1235.8,1141.7,1086.8,1177.0,1227.4,1196.7,1697.9,1587.6,1690.4,1754.7,1539.0,1321.8,1741.5,1604.0,1740.6,1687.9,1608.1,1861.0,1786.9,1662.7,1521.6,1439.7,1299.5,1768.5,1915.7,1818.2,1756.6,1561.7,1435.3,1420.1,1907.2,2199.3
2036,1087.9,1067.0,1009.3,1072.0,1091.5,1101.0,1115.4,1128.3,1169.7,1202.2,1149.8,1047.1,1066.6,1032.8,1003.4,1007.5,1004.6,1008.3,1017.6,1020.6,1038.1,1054.1,1076.8,1084.2,1101.5,1661.0,1588.2,1663.8,1661.2,1624.9,1654.3,1652.9,1557.5,1742.1,1566.3,1682.7,1563.3,1612.6,1702.1,1570.4,1730.0,1223.8,1189.9,1232.6,1253.5,1209.4,1227.1,1277.7,1376.9,964.0,953.9,932.0,948.5,968.9,1017.1,999.0,946.1,1009.1,878.0,1331.0,1337.4,1331.1,1377.0,1349.0,1173.0,1205.0,1202.6,1154.6,1157.8,1514.4,1454.7,1576.8,1471.3,1596.0,1114.2,1029.8,1022.2,1039.5,1038.9,1018.8,1069.8,1072.9,1081.6,1061.4,1176.9,993.8,979.0,1006.0,980.9,995.8,963.7,1161.3,915.2,925.8,903.7,1071.5,1066.3,1076.3,1076.8,1066.6,1102.2,1169.5,1008.8,922.4,1010.0,1010.0,1099.5,1073.4,1120.5,1053.1,1049.6,1108.2,1091.1,1073.4,1023.3,961.3,1146.4,1182.6,1216.3,1083.9,1224.2,1191.9,1174.4,1163.9,1125.7,1473.7,1531.8,1521.8,1491.7,1523.9,1346.1,1314.4,1246.2,1372.2,1392.7,1372.5,1329.5,1283.6,1259.8,1402.2,1431.1,1058.2,1205.6,1106.2,1122.1,1117.8,1099.6,1073.6,1182.3,1160.3,1164.5,1116.7,1109.0,1075.5,1200.5,1059.3,1099.5,1123.3,1068.4,1133.9,1097.0,1002.6,954.3,1155.8,1217.8,941.9,1271.8,1195.9,1135.0,1178.3,1021.8,1022.1,921.3,1136.1,1148.2,1121.7,1077.4,1107.6,1215.5,1554.0,1034.0,1212.5,1446.2,1321.4,1545.9,1470.4,1510.0,1239.0,1109.1,1303.6,1958.1,1780.4,1318.6,1859.5,1413.3,1453.1,1582.5,1785.2,1728.9,1438.4,1746.6,1621.9,1529.0,1323.1,1297.4,1317.5,1311.3,1372.3,1818.4,1529.8,1330.5,1374.2,1421.0,1330.5,1287.9,1199.7,1046.8,1108.0,1148.7,1173.2,1095.0,1105.5,1252.5,1037.4,980.8,1071.3,1258.9,1212.4,1463.8,1493.1,1355.0,1184.4,1085.1,1249.8,1397.3,1811.1,1739.4,2051.3,1883.4,1490.6,1445.8,2028.9,1627.1,1793.6,1721.7,1645.6,1952.3,1838.9,1692.7,1776.6,1554.8,1507.6,1949.1,2124.4,1927.6,1920.8,1657.8,1592.1,1723.9,2174.9,2456.0
2037,1495.2,1500.8,1474.3,1520.9,1539.5,1533.9,1521.0,1525.2,1556.6,1594.6,1505.1,1442.7,1490.1,1503.5,1465.0,1455.4,1468.2,1434.8,1500.6,1492.3,1478.6,1507.4,1536.4,1531.9,1529.9,1787.3,1691.7,1789.1,1808.8,1686.8,1671.1,1774.2,1539.5,1728.9,1628.3,1696.6,1554.8,1617.2,1767.6,1604.6,1656.3,1231.9,1219.9,1221.9,1252.7,1223.0,1250.6,1244.0,1298.5,1224.9,1257.8,1226.6,1304.8,1364.9,1415.2,1310.2,1267.2,1106.8,980.3,1514.3,1551.5,1529.7,1567.1,1550.0,1436.7,1463.8,1452.9,1386.6,1414.9,1463.4,1406.7,1568.6,1446.3,1531.4,1334.3,1385.3,1396.4,1370.7,1394.8,1382.7,1496.5,1501.6,1494.7,1493.6,1454.0,1412.5,1386.4,1434.0,1414.5,1442.2,1146.1,1383.4,1243.6,1255.5,1230.6,1357.8,1405.0,1339.7,1280.5,1488.8,1497.9,1480.0,1254.1,1281.0,1421.4,1411.7,1496.8,1445.1,1439.5,1426.9,1482.2,1226.0,1312.1,1244.5,1245.9,1245.0,1531.1,1396.7,1374.7,1280.9,1198.7,1351.6,1385.2,1223.5,1271.3,1664.1,1525.8,1511.3,1771.9,1415.4,1354.1,1388.5,1372.4,1475.0,1433.8,1375.2,1298.4,1347.0,1338.2,1677.4,1632.6,1256.0,1357.1,1308.8,1318.4,1320.6,1306.6,1279.8,1407.4,1371.5,1394.6,1296.0,1296.7,1244.1,1335.8,1267.6,1293.9,1329.1,1247.8,1341.0,1299.2,1188.8,1223.6,1410.5,1453.8,1168.3,1498.9,1450.6,1390.4,1388.1,1261.3,1245.7,1176.4,1470.4,1480.4,1458.5,1395.2,1410.4,1502.9,1661.5,1377.9,1517.0,1630.5,1486.7,1628.6,1599.5,1661.4,1477.0,1444.6,1309.4,1645.5,1818.1,1531.6,1693.0,1567.9,1622.3,1642.2,1670.5,1849.7,1616.3,1780.7,1607.8,1463.8,1409.7,1391.8,1536.6,1464.0,1608.8,1676.2,1403.9,1309.6,1298.3,1319.7,1278.2,1244.2,1364.1,1137.8,1254.4,1279.2,1177.1,1343.7,1328.8,1252.2,1125.1,1115.6,1125.4,1235.0,1201.7,1433.7,1393.4,1323.8,1243.5,1276.8,1299.6,1355.5,1838.3,1579.8,1712.2,1619.5,1473.5,1434.1,1900.1,1581.8,1682.6,1661.8,1537.1,1790.0,1756.8,1581.4,1666.1,1495.3,1480.0,1677.7,1727.9,1731.7,1846.9,1687.5,1608.0,1584.8,1832.3,2199.8
